task_id,task_type,machine_model,weather,operator_skill,machine_age,power_mode,engine_rpm,hydraulic_response,assist_tech_enabled,payload_target_pct,dig_priority,stabilizer_stance,rimpull_control,blade_angle,working_gear,tool_flow_rate,duty_cycle_pct,completion_time_min,fuel_burn_rate_lph,machine_stress_score,is_anchor
LD03,Material Loading,CAT-950M,Rainy,Intermediate,4,Eco,1700,Medium,1,77.4,None,None,100% Max,None,None,None,85.0,52.5,17.6,35.7,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Power,1978,Fine,0,66.0,Balanced,None,None,None,None,None,85.0,82.5,27.7,46.2,0
DM02,Demolition,CAT-349,Sunny,Expert,4,Eco,1909,Quick,1,90.0,None,None,None,None,None,High Flow,81.7,103.3,35.8,31.1,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Eco,1723,Quick,1,77.8,None,Standard,None,None,None,None,85.0,71.6,8.5,31.0,0
LD03,Material Loading,CAT-950M,Sunny,Intermediate,4,Eco,2029,Medium,0,59.7,None,None,80% Gravel,None,None,None,85.0,51.1,20.2,38.5,0
GR02,Grading,CAT-140,Windy,Expert,5,Smart,1619,Quick,1,90.0,None,None,None,Spread 25°,3rd Gear,None,85.0,83.7,18.3,42.8,0
GR04,Grading,CAT-140,Cloudy,Intermediate,3,Power,1844,Fine,1,90.0,None,None,None,Normal 35°,3rd Gear,None,85.0,75.5,26.8,29.4,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Eco,1250,Medium,0,76.8,None,Soft Ground,None,None,None,None,85.0,63.0,4.7,19.6,0
DM05,Demolition,CAT-349,Windy,Expert,8,Power,1925,Medium,1,90.0,None,None,None,None,None,High Flow,91.9,121.0,60.2,63.1,0
LD04,Material Loading,CAT-950M,Windy,Intermediate,4,Smart,1307,Fine,1,64.1,None,None,60% Mud,None,None,None,85.0,48.7,13.3,21.8,0
T004,Grading,CAT-140,Sunny,Expert,5,Eco,1333,Medium,1,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,44.5,11.2,19.5,0
TR02,Trenching,CAT-420,Sunny,Expert,2,Eco,1996,Fine,0,73.7,None,Standard,None,None,None,None,85.0,43.8,10.3,24.2,0
LD05,Material Loading,CAT-950M,Sunny,Expert,1,Power,1870,Fine,1,66.4,None,None,60% Mud,None,None,None,85.0,30.9,27.2,25.2,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Smart,1717,Fine,0,79.6,Balanced,None,None,None,None,None,85.0,71.1,18.2,29.1,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Smart,1791,Medium,1,92.4,Swing Priority,None,None,None,None,None,85.0,66.7,18.9,15.8,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Eco,1530,Quick,1,95.9,Swing Priority,None,None,None,None,None,85.0,79.0,11.9,10.2,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Eco,1913,Medium,1,51.8,Balanced,None,None,None,None,None,85.0,54.6,17.0,9.4,0
T004,Grading,CAT-140,Sunny,Expert,5,Smart,1464,Quick,1,90.0,None,None,None,Normal 35°,3rd Gear,None,85.0,56.6,15.4,41.5,0
T003,Material Loading,CAT-950M,Rainy,Expert,6,Smart,1683,Medium,1,56.3,None,None,80% Gravel,None,None,None,85.0,54.1,20.0,30.3,0
T003,Material Loading,CAT-950M,Sunny,Expert,8,Smart,1627,Quick,1,107.2,None,None,60% Mud,None,None,None,85.0,50.8,19.2,37.9,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Power,1327,Medium,1,76.1,Swing Priority,None,None,None,None,None,85.0,74.1,14.8,29.8,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Power,1707,Quick,1,56.3,None,None,100% Max,None,None,None,85.0,24.2,24.3,29.0,0
LD04,Material Loading,CAT-950M,Windy,Intermediate,4,Eco,2077,Quick,1,57.1,None,None,80% Gravel,None,None,None,85.0,40.0,21.7,34.5,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Eco,1672,Quick,0,87.8,Balanced,None,None,None,None,None,85.0,80.2,13.7,18.0,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Smart,1554,Quick,1,99.8,None,Soft Ground,None,None,None,None,85.0,83.3,9.2,26.5,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Smart,1743,Quick,1,81.8,None,None,60% Mud,None,None,None,85.0,25.9,19.6,15.7,0
DM04,Demolition,CAT-349,Rainy,Intermediate,5,Power,2106,Fine,1,90.0,None,None,None,None,None,High Flow,93.1,90.6,65.7,72.6,0
GR04,Grading,CAT-140,Sunny,Intermediate,3,Eco,1403,Medium,1,90.0,None,None,None,Deep Cut 45°,2nd Gear,None,85.0,79.4,11.6,14.4,0
T002,Trenching,CAT-420,Sunny,Expert,8,Power,1747,Fine,0,83.5,None,Soft Ground,None,None,None,None,85.0,63.3,13.8,55.3,0
DM05,Demolition,CAT-349,Sunny,Intermediate,2,Power,1895,Fine,0,90.0,None,None,None,None,None,Medium Flow,96.9,123.4,53.5,53.0,0
LD03,Material Loading,CAT-950M,Rainy,Expert,5,Smart,1818,Quick,0,102.3,None,None,60% Mud,None,None,None,85.0,51.9,22.0,35.5,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Smart,1312,Fine,1,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,68.7,12.9,28.1,0
GR04,Grading,CAT-140,Sunny,Intermediate,6,Power,1609,Quick,1,90.0,None,None,None,Normal 35°,3rd Gear,None,85.0,87.8,22.9,40.4,0
T005,Demolition,CAT-349,Windy,Beginner,4,Smart,1853,Fine,0,90.0,None,None,None,None,None,Low Flow,96.6,145.3,42.1,55.1,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Power,1870,Fine,1,81.5,Swing Priority,None,None,None,None,None,85.0,62.5,25.6,34.9,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Smart,1375,Medium,1,90.0,None,None,None,Spread 25°,2nd Gear,None,85.0,75.5,14.0,31.9,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,4,Eco,1967,Medium,1,76.6,Balanced,None,None,None,None,None,85.0,86.1,18.5,26.2,0
DM05,Demolition,CAT-349,Windy,Expert,8,Power,2104,Fine,1,90.0,None,None,None,None,None,High Flow,81.6,134.1,68.7,77.8,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Smart,1861,Fine,1,90.0,None,None,None,Normal 35°,2nd Gear,None,85.0,70.6,23.0,35.1,0
EX05,Earth Excavation,CAT-320,Cloudy,Intermediate,4,Power,1545,Medium,0,82.3,Balanced,None,None,None,None,None,85.0,103.4,20.4,40.0,0
EX05,Earth Excavation,CAT-320,Sunny,Intermediate,6,Power,1576,Quick,0,52.9,Boom Power,None,None,None,None,None,85.0,113.3,21.3,47.7,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Eco,1202,Medium,0,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,104.6,9.9,33.3,0
T003,Material Loading,CAT-950M,Cloudy,Beginner,3,Power,1379,Fine,1,104.5,None,None,60% Mud,None,None,None,85.0,54.3,17.8,32.0,0
DM03,Demolition,CAT-349,Rainy,Expert,8,Smart,1852,Medium,1,90.0,None,None,None,None,None,High Flow,71.6,164.9,44.3,45.0,0
T002,Trenching,CAT-420,Windy,Intermediate,6,Power,2154,Medium,1,63.6,None,Standard,None,None,None,None,85.0,70.8,19.2,63.8,0
LD03,Material Loading,CAT-950M,Rainy,Intermediate,5,Power,1356,Medium,0,97.9,None,None,60% Mud,None,None,None,85.0,54.4,18.3,44.4,0
DM03,Demolition,CAT-349,Windy,Beginner,2,Smart,1361,Quick,1,90.0,None,None,None,None,None,Low Flow,98.4,141.1,25.7,46.6,0
DM03,Demolition,CAT-349,Windy,Intermediate,7,Power,1633,Fine,1,90.0,None,None,None,None,None,Medium Flow,71.5,125.0,45.9,45.2,0
DM03,Demolition,CAT-349,Windy,Intermediate,7,Eco,2183,Fine,0,90.0,None,None,None,None,None,High Flow,68.4,175.3,46.1,71.4,0
TR02,Trenching,CAT-420,Sunny,Expert,6,Power,1316,Fine,1,80.5,None,Soft Ground,None,None,None,None,85.0,39.3,9.0,41.8,0
LD03,Material Loading,CAT-950M,Windy,Beginner,3,Eco,1909,Medium,1,108.4,None,None,60% Mud,None,None,None,85.0,47.0,18.4,17.9,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,4,Power,1910,Quick,0,91.6,Balanced,None,None,None,None,None,85.0,79.9,26.7,44.8,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Smart,1564,Fine,0,60.6,Swing Priority,None,None,None,None,None,85.0,145.3,16.7,37.5,0
LD03,Material Loading,CAT-950M,Rainy,Intermediate,5,Power,1788,Quick,1,71.9,None,None,100% Max,None,None,None,85.0,49.5,30.8,55.7,0
DM04,Demolition,CAT-349,Rainy,Intermediate,5,Power,1737,Quick,1,90.0,None,None,None,None,None,Medium Flow,72.9,72.8,49.2,37.7,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Power,1773,Quick,1,90.0,None,None,None,None,None,Low Flow,80.8,112.2,51.9,52.3,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Eco,1894,Medium,1,77.1,Boom Power,None,None,None,None,None,85.0,47.0,16.4,11.1,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Power,1851,Quick,1,58.5,None,Locked Down,None,None,None,None,85.0,77.5,14.4,39.2,0
DM04,Demolition,CAT-349,Rainy,Intermediate,5,Power,1975,Fine,0,90.0,None,None,None,None,None,High Flow,76.9,104.3,59.8,66.6,0
DM03,Demolition,CAT-349,Windy,Intermediate,7,Power,1504,Fine,0,90.0,None,None,None,None,None,Low Flow,92.8,166.4,41.2,85.8,0
DM03,Demolition,CAT-349,Rainy,Expert,7,Eco,1618,Medium,1,90.0,None,None,None,None,None,High Flow,81.9,194.3,29.9,36.8,0
GR02,Grading,CAT-140,Sunny,Expert,2,Power,1361,Quick,1,90.0,None,None,None,Deep Cut 45°,1st Gear,None,85.0,63.5,17.2,27.0,0
DM05,Demolition,CAT-349,Sunny,Expert,3,Power,2014,Fine,0,90.0,None,None,None,None,None,Medium Flow,72.1,125.1,60.1,50.8,0
T003,Material Loading,CAT-950M,Cloudy,Beginner,3,Eco,1877,Quick,0,55.1,None,None,60% Mud,None,None,None,85.0,56.9,18.0,24.0,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Eco,1829,Fine,1,70.3,Boom Power,None,None,None,None,None,85.0,74.9,16.2,12.9,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Power,1608,Fine,1,69.2,None,Locked Down,None,None,None,None,85.0,39.2,11.5,31.8,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Eco,1480,Quick,1,100.2,Balanced,None,None,None,None,None,85.0,74.4,11.1,10.6,0
DM02,Demolition,CAT-349,Sunny,Expert,4,Eco,1879,Quick,1,90.0,None,None,None,None,None,Medium Flow,91.5,105.8,35.2,31.2,0
GR02,Grading,CAT-140,Cloudy,Expert,4,Eco,1911,Quick,1,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,60.0,18.7,21.2,0
TR02,Trenching,CAT-420,Sunny,Expert,2,Eco,1255,Fine,1,102.5,None,Soft Ground,None,None,None,None,85.0,36.4,5.1,9.1,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Eco,1604,Quick,1,90.0,None,None,None,Spread 25°,3rd Gear,None,85.0,101.2,15.2,27.0,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Power,1563,Fine,1,64.0,None,Soft Ground,None,None,None,None,85.0,55.7,11.7,42.0,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Power,1774,Fine,1,98.9,None,Soft Ground,None,None,None,None,85.0,59.4,14.6,41.9,0
T005,Demolition,CAT-349,Rainy,Expert,6,Power,2081,Quick,1,90.0,None,None,None,None,None,High Flow,75.2,108.3,65.9,59.2,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Eco,2137,Medium,1,52.9,None,Standard,None,None,None,None,85.0,69.6,11.5,53.5,0
LD03,Material Loading,CAT-950M,Rainy,Intermediate,5,Power,1524,Fine,0,83.4,None,None,60% Mud,None,None,None,85.0,60.4,21.3,46.0,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Power,1851,Medium,0,90.0,None,None,None,Deep Cut 45°,1st Gear,None,85.0,78.1,28.4,48.2,0
LD02,Material Loading,CAT-950M,Cloudy,Beginner,3,Smart,1705,Fine,0,55.1,None,None,60% Mud,None,None,None,85.0,34.3,19.4,28.5,0
LD03,Material Loading,CAT-950M,Sunny,Expert,3,Power,1594,Medium,1,54.0,None,None,80% Gravel,None,None,None,85.0,46.3,22.9,32.1,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Power,1443,Quick,1,77.0,Boom Power,None,None,None,None,None,85.0,42.8,16.8,24.6,0
TR04,Trenching,CAT-420,Rainy,Intermediate,6,Eco,2132,Fine,0,70.6,None,Standard,None,None,None,None,85.0,89.3,11.6,66.1,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Power,1894,Quick,1,53.1,None,Locked Down,None,None,None,None,85.0,74.1,15.2,51.5,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Smart,1263,Medium,1,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,72.1,12.8,28.7,0
DM02,Demolition,CAT-349,Sunny,Expert,4,Eco,1359,Quick,0,90.0,None,None,None,None,None,Medium Flow,72.6,141.5,21.4,33.1,0
GR04,Grading,CAT-140,Sunny,Expert,6,Eco,1611,Quick,1,90.0,None,None,None,Deep Cut 45°,2nd Gear,None,85.0,93.0,14.8,25.3,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Smart,1611,Medium,1,76.1,None,Standard,None,None,None,None,85.0,64.9,9.6,36.7,0
LD04,Material Loading,CAT-950M,Windy,Intermediate,4,Power,1484,Fine,0,50.3,None,None,60% Mud,None,None,None,85.0,50.1,20.5,45.0,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Smart,1474,Fine,1,89.4,None,Soft Ground,None,None,None,None,85.0,43.5,7.4,20.6,0
DM04,Demolition,CAT-349,Rainy,Intermediate,5,Eco,1322,Fine,1,90.0,None,None,None,None,None,Low Flow,91.3,130.2,20.8,32.5,0
DM04,Demolition,CAT-349,Rainy,Intermediate,5,Smart,2085,Fine,1,90.0,None,None,None,None,None,Medium Flow,95.2,82.9,50.5,54.5,0
DM02,Demolition,CAT-349,Sunny,Expert,4,Power,1997,Fine,1,90.0,None,None,None,None,None,High Flow,80.2,101.5,59.9,54.3,0
DM02,Demolition,CAT-349,Sunny,Beginner,7,Power,1588,Fine,1,90.0,None,None,None,None,None,High Flow,76.9,120.3,44.2,55.7,0
T001,Earth Excavation,CAT-320,Cloudy,Expert,4,Power,1943,Quick,1,63.4,Swing Priority,None,None,None,None,None,85.0,69.4,28.1,41.5,0
GR05,Grading,CAT-140,Windy,Beginner,3,Eco,1761,Quick,1,90.0,None,None,None,Deep Cut 45°,1st Gear,None,85.0,43.0,16.5,13.7,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Eco,1515,Quick,0,78.8,None,Soft Ground,None,None,None,None,85.0,71.8,6.8,24.3,0
LD04,Material Loading,CAT-950M,Windy,Intermediate,4,Eco,1825,Medium,1,61.7,None,None,80% Gravel,None,None,None,85.0,41.4,17.9,16.8,0
DM02,Demolition,CAT-349,Sunny,Expert,4,Power,1521,Fine,0,90.0,None,None,None,None,None,Medium Flow,88.4,131.2,40.4,52.1,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Eco,1657,Quick,1,81.3,None,Standard,None,None,None,None,85.0,52.7,8.0,15.5,0
TR02,Trenching,CAT-420,Sunny,Expert,8,Smart,2078,Fine,0,69.6,None,Locked Down,None,None,None,None,85.0,52.1,14.1,61.2,0
LD05,Material Loading,CAT-950M,Sunny,Expert,1,Smart,1828,Fine,0,86.9,None,None,100% Max,None,None,None,85.0,35.5,20.9,20.9,0
T002,Trenching,CAT-420,Rainy,Intermediate,4,Eco,2070,Fine,1,69.8,None,Soft Ground,None,None,None,None,85.0,59.1,11.1,33.6,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Eco,1626,Medium,0,58.3,Balanced,None,None,None,None,None,85.0,71.6,13.0,21.5,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Power,1241,Medium,0,106.9,Balanced,None,None,None,None,None,85.0,85.3,14.0,41.7,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Smart,1710,Fine,1,90.5,None,None,80% Gravel,None,None,None,85.0,30.6,19.3,16.2,0
EX04,Earth Excavation,CAT-320,Windy,Beginner,3,Smart,1518,Quick,1,107.2,Balanced,None,None,None,None,None,85.0,51.5,15.2,30.3,0
DM03,Demolition,CAT-349,Windy,Intermediate,7,Eco,1434,Medium,0,90.0,None,None,None,None,None,Medium Flow,81.4,187.4,24.8,33.8,0
LD04,Material Loading,CAT-950M,Sunny,Expert,3,Eco,1939,Medium,1,106.7,None,None,80% Gravel,None,None,None,85.0,39.8,19.4,22.1,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Power,1939,Medium,1,92.7,Boom Power,None,None,None,None,None,85.0,39.9,27.1,30.0,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Smart,1232,Quick,1,73.2,Boom Power,None,None,None,None,None,85.0,115.2,11.3,31.3,0
LD03,Material Loading,CAT-950M,Rainy,Intermediate,5,Eco,2090,Fine,0,70.8,None,None,80% Gravel,None,None,None,85.0,60.4,22.3,45.3,0
GR02,Grading,CAT-140,Sunny,Expert,2,Power,1333,Fine,0,90.0,None,None,None,Normal 35°,2nd Gear,None,85.0,61.9,16.6,35.1,0
GR05,Grading,CAT-140,Windy,Intermediate,8,Smart,1625,Medium,0,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,44.2,18.9,43.7,0
GR05,Grading,CAT-140,Windy,Beginner,3,Power,1494,Fine,0,90.0,None,None,None,Spread 25°,2nd Gear,None,85.0,39.3,19.6,35.6,0
DM03,Demolition,CAT-349,Windy,Intermediate,7,Smart,1546,Fine,1,90.0,None,None,None,None,None,Low Flow,69.6,151.0,33.1,41.7,0
DM03,Demolition,CAT-349,Rainy,Expert,4,Power,1856,Quick,0,90.0,None,None,None,None,None,Low Flow,90.1,157.0,53.7,50.4,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Smart,1717,Fine,1,107.2,Balanced,None,None,None,None,None,85.0,112.9,18.6,35.5,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Eco,1451,Fine,0,92.0,Boom Power,None,None,None,None,None,85.0,104.7,11.4,17.4,0
TR05,Trenching,CAT-420,Rainy,Intermediate,4,Smart,1562,Medium,0,90.4,None,Standard,None,None,None,None,85.0,62.5,8.9,43.7,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Eco,1779,Medium,0,90.0,None,None,None,None,None,Medium Flow,75.2,154.9,33.6,43.2,0
DM03,Demolition,CAT-349,Windy,Intermediate,7,Smart,2088,Fine,0,90.0,None,None,None,None,None,Low Flow,97.5,153.0,52.9,99.0,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,4,Smart,1551,Fine,0,94.8,Balanced,None,None,None,None,None,85.0,107.8,15.3,30.9,0
GR05,Grading,CAT-140,Windy,Beginner,3,Eco,1519,Medium,1,90.0,None,None,None,Normal 35°,2nd Gear,None,85.0,35.6,13.3,13.3,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Power,1975,Fine,1,65.8,None,Soft Ground,None,None,None,None,85.0,44.2,15.4,39.2,0
T003,Material Loading,CAT-950M,Cloudy,Beginner,3,Smart,1547,Quick,1,104.0,None,None,100% Max,None,None,None,85.0,47.5,16.9,18.6,0
GR05,Grading,CAT-140,Windy,Beginner,3,Power,1216,Medium,0,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,47.9,15.1,39.6,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Power,1883,Quick,0,51.3,Boom Power,None,None,None,None,None,85.0,49.8,25.0,35.5,0
T005,Demolition,CAT-349,Rainy,Beginner,8,Eco,1674,Quick,1,90.0,None,None,None,None,None,Medium Flow,94.1,160.3,31.1,65.6,0
DM04,Demolition,CAT-349,Rainy,Intermediate,5,Eco,1904,Quick,1,90.0,None,None,None,None,None,Low Flow,73.8,93.4,36.5,33.9,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Power,1809,Quick,0,69.7,Boom Power,None,None,None,None,None,85.0,106.9,25.8,48.9,0
LD02,Material Loading,CAT-950M,Windy,Intermediate,2,Eco,1368,Medium,1,100.6,None,None,100% Max,None,None,None,85.0,34.5,11.3,10.1,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Smart,1754,Quick,1,106.4,Balanced,None,None,None,None,None,85.0,64.5,18.6,24.0,0
EX02,Earth Excavation,CAT-320,Sunny,Expert,4,Smart,1224,Medium,1,93.4,Boom Power,None,None,None,None,None,85.0,87.2,11.5,24.0,0
EX03,Earth Excavation,CAT-320,Rainy,Intermediate,3,Power,1992,Medium,1,55.4,Balanced,None,None,None,None,None,85.0,57.8,28.9,43.4,0
LD03,Material Loading,CAT-950M,Rainy,Intermediate,5,Eco,1422,Fine,0,62.4,None,None,100% Max,None,None,None,85.0,75.6,13.6,45.9,0
TR02,Trenching,CAT-420,Sunny,Expert,2,Eco,1465,Quick,1,95.9,None,Locked Down,None,None,None,None,85.0,42.1,5.7,11.8,0
DM04,Demolition,CAT-349,Rainy,Intermediate,5,Smart,1979,Fine,0,90.0,None,None,None,None,None,Medium Flow,96.6,95.9,47.1,57.6,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Eco,1382,Fine,1,90.0,None,None,None,Normal 35°,1st Gear,None,85.0,76.3,11.6,24.5,0
T005,Demolition,CAT-349,Windy,Intermediate,6,Smart,1895,Fine,0,90.0,None,None,None,None,None,Low Flow,66.5,150.9,44.6,51.1,0
T005,Demolition,CAT-349,Rainy,Beginner,2,Power,1689,Medium,1,90.0,None,None,None,None,None,Medium Flow,88.4,119.9,44.7,37.8,0
T003,Material Loading,CAT-950M,Cloudy,Beginner,3,Power,1911,Quick,0,104.9,None,None,60% Mud,None,None,None,85.0,47.0,28.8,40.8,0
LD04,Material Loading,CAT-950M,Cloudy,Beginner,6,Power,1862,Fine,1,106.6,None,None,60% Mud,None,None,None,85.0,42.0,28.9,43.4,0
DM04,Demolition,CAT-349,Rainy,Beginner,5,Power,1399,Quick,1,90.0,None,None,None,None,None,High Flow,87.0,92.6,35.7,46.9,0
EX04,Earth Excavation,CAT-320,Windy,Expert,5,Power,1623,Quick,1,102.6,Balanced,None,None,None,None,None,85.0,48.3,21.5,47.1,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Eco,1371,Quick,1,73.4,None,Standard,None,None,None,None,85.0,101.0,6.2,19.7,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Power,1579,Quick,1,71.1,Swing Priority,None,None,None,None,None,85.0,106.0,20.9,44.1,0
T004,Grading,CAT-140,Sunny,Expert,5,Eco,1917,Medium,0,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,50.8,18.8,33.2,0
GR04,Grading,CAT-140,Cloudy,Intermediate,7,Power,1961,Fine,1,90.0,None,None,None,Spread 25°,2nd Gear,None,85.0,83.7,31.2,53.3,0
T002,Trenching,CAT-420,Windy,Beginner,4,Eco,1473,Fine,1,66.6,None,Standard,None,None,None,None,85.0,63.1,6.2,19.5,0
T005,Demolition,CAT-349,Sunny,Expert,3,Eco,1954,Quick,0,90.0,None,None,None,None,None,Medium Flow,96.3,137.9,36.8,51.8,0
T001,Earth Excavation,CAT-320,Sunny,Expert,2,Eco,1319,Quick,1,55.4,Swing Priority,None,None,None,None,None,85.0,96.3,9.4,10.2,0
TR03,Trenching,CAT-420,Cloudy,Expert,3,Power,1338,Fine,1,66.5,None,Soft Ground,None,None,None,None,85.0,70.6,8.3,32.2,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Smart,1409,Quick,0,64.7,Swing Priority,None,None,None,None,None,85.0,56.5,12.9,19.8,0
T004,Grading,CAT-140,Windy,Intermediate,3,Smart,1957,Medium,0,90.0,None,None,None,Spread 25°,3rd Gear,None,85.0,67.0,22.6,51.2,0
DM03,Demolition,CAT-349,Windy,Intermediate,7,Power,1586,Fine,0,90.0,None,None,None,None,None,Low Flow,84.4,163.5,44.2,62.2,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Eco,1305,Quick,1,89.9,Balanced,None,None,None,None,None,85.0,53.1,9.0,6.8,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Eco,1292,Fine,0,51.4,Balanced,None,None,None,None,None,85.0,181.5,10.1,30.1,0
EX05,Earth Excavation,CAT-320,Windy,Expert,6,Smart,1254,Fine,1,56.5,Boom Power,None,None,None,None,None,85.0,131.9,11.9,30.6,0
LD03,Material Loading,CAT-950M,Rainy,Intermediate,5,Power,1663,Fine,1,71.4,None,None,60% Mud,None,None,None,85.0,51.2,24.5,39.2,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Smart,1779,Medium,0,62.8,None,Standard,None,None,None,None,85.0,78.1,10.3,32.6,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Eco,1652,Fine,1,68.8,Swing Priority,None,None,None,None,None,85.0,59.2,13.5,6.2,0
LD04,Material Loading,CAT-950M,Windy,Intermediate,4,Power,1622,Fine,1,73.9,None,None,60% Mud,None,None,None,85.0,42.3,22.9,34.6,0
DM02,Demolition,CAT-349,Sunny,Expert,4,Power,2156,Medium,0,90.0,None,None,None,None,None,Low Flow,98.1,89.8,67.2,81.9,0
TR04,Trenching,CAT-420,Cloudy,Expert,5,Eco,2062,Fine,1,71.6,None,Soft Ground,None,None,None,None,85.0,67.1,11.2,36.2,0
DM05,Demolition,CAT-349,Windy,Expert,8,Smart,1830,Fine,0,90.0,None,None,None,None,None,High Flow,91.9,165.4,44.0,53.5,0
T004,Grading,CAT-140,Sunny,Expert,7,Smart,1497,Fine,0,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,47.6,16.1,40.9,0
DM05,Demolition,CAT-349,Windy,Expert,8,Smart,1614,Medium,1,90.0,None,None,None,None,None,High Flow,97.3,132.8,36.0,79.7,0
LD04,Material Loading,CAT-950M,Windy,Intermediate,4,Power,2034,Medium,0,77.0,None,None,100% Max,None,None,None,85.0,41.4,33.1,54.7,0
TR03,Trenching,CAT-420,Cloudy,Intermediate,5,Power,1625,Medium,1,91.6,None,Standard,None,None,None,None,85.0,65.8,12.6,39.6,0
GR03,Grading,CAT-140,Rainy,Intermediate,6,Eco,1425,Medium,0,90.0,None,None,None,Deep Cut 45°,2nd Gear,None,85.0,89.6,12.2,30.8,0
GR02,Grading,CAT-140,Sunny,Expert,2,Power,1335,Quick,0,90.0,None,None,None,Spread 25°,1st Gear,None,85.0,71.6,16.7,36.9,0
LD02,Material Loading,CAT-950M,Sunny,Expert,2,Eco,1930,Medium,1,65.2,None,None,60% Mud,None,None,None,85.0,30.0,19.1,16.5,0
EX04,Earth Excavation,CAT-320,Cloudy,Beginner,1,Smart,1317,Medium,1,77.2,Swing Priority,None,None,None,None,None,85.0,44.4,11.6,13.7,0
TR05,Trenching,CAT-420,Sunny,Beginner,3,Power,2039,Medium,0,82.5,None,Soft Ground,None,None,None,None,85.0,52.6,16.1,49.3,0
EX02,Earth Excavation,CAT-320,Sunny,Intermediate,3,Power,1295,Fine,1,75.0,Balanced,None,None,None,None,None,85.0,97.0,14.5,30.6,0
